farm_id,cycle_id,cumulative_stress,peak_stress,low_do_days,high_pathogen_days,management_quality,stocking_intensity,survival_rate,growth_index,harvest_health,severe_event
FARM_12,FARM_12_C001,0.1039578348104144,0.3689279303924665,1,0,0.9,0.55,0.9725840582426808,0.9488365128265586,0.9635599909845542,0
FARM_12,FARM_12_C002,0.12005164170175993,0.5999526047646158,1,0,0.9,0.55,0.853594918375958,0.9768704665766645,0.9004396266922265,0
FARM_12,FARM_12_C003,0.11574566914076558,0.34717227431731895,0,0,0.9,0.55,0.936395911877879,0.9777439975329145,0.9521081844267925,0
FARM_12,FARM_12_C004,0.12435816077492758,0.443582128566433,3,0,0.9,0.55,0.9259351999204893,0.9651308950720409,0.9408295640780788,0
FARM_12,FARM_12_C005,0.11548399590388021,0.5270460619911747,2,1,0.9,0.55,0.892795798120703,0.9540077197589616,0.9160563283432412,0
FARM_12,FARM_12_C006,0.10938206489404152,0.47349572497510856,5,0,0.9,0.55,0.8939759349018777,0.9657008837910269,0.9212314154797544,0
FARM_12,FARM_12_C007,0.10568310179314559,0.45852433942640636,0,0,0.9,0.55,0.8911945032981089,0.9706254036327824,0.9213782454252848,0
FARM_12,FARM_12_C008,0.08916811171800357,0.36029361030929913,1,0,0.9,0.55,0.928319027550921,0.9838003866932773,0.9494019440250164,0
FARM_12,FARM_12_C009,0.08925127969684546,0.282519682482678,0,0,0.9,0.55,0.9735084366780098,0.978209187480517,0.9752947219829626,0
FARM_12,FARM_12_C010,0.09046383316498989,0.31269231955821153,0,0,0.9,0.55,0.9436033565320852,1.0,0.9650340810498927,0
FARM_12,FARM_12_C011,0.08554059125274437,0.3316266533990178,0,0,0.9,0.55,0.8870803131094012,1.0,0.9299897941278287,0
FARM_12,FARM_12_C012,0.08440015029741595,0.316363613252964,0,0,0.9,0.55,0.9689938724766467,0.9915731872813576,0.9775740121024369,0
FARM_12,FARM_12_C013,0.08131589628596353,0.3029505347715845,0,0,0.9,0.55,0.8860922486453544,1.0,0.9293771941601198,0
FARM_12,FARM_12_C014,0.08230788672787621,0.3327737838955364,0,0,0.9,0.55,0.9497813380437679,0.9431653196785974,0.9472672510650031,0
FARM_12,FARM_12_C015,0.09564622646059151,0.40505691153383594,2,0,0.9,0.55,0.9187353195848811,1.0,0.9496158981426263,0
FARM_12,FARM_12_C016,0.09101023334284136,0.4307491046576025,1,0,0.9,0.55,0.9333978116611177,0.9892519304876639,0.9546223768152052,0
FARM_12,FARM_12_C017,0.09428803345408272,0.5817974129037683,0,1,0.9,0.55,0.8251624887372921,0.995323427753534,0.889823645563464,0
FARM_12,FARM_12_C018,0.08052944379280086,0.24960261174485096,0,0,0.9,0.55,0.9333236525326972,1.0,0.9586606645702723,0
FARM_12,FARM_12_C019,0.096892018371089,0.3579461480136714,1,0,0.9,0.55,0.9650697333099585,0.918606295940049,0.9474136271093928,0
FARM_12,FARM_12_C020,0.09765577344263417,0.4082242756697847,1,0,0.9,0.55,0.9081007574010125,0.8989288209308013,0.9046154215423323,0
FARM_12,FARM_12_C021,0.10535685666244486,0.35920774991301363,1,1,0.9,0.55,0.8448457066112066,0.9515395966099187,0.8853893848107173,0
FARM_12,FARM_12_C022,0.10826494814551273,0.47414561441075787,2,0,0.9,0.55,0.8402306783726236,0.9422931187596444,0.8790144057196915,0
FARM_12,FARM_12_C023,0.1291068153082419,0.5216215129350499,4,0,0.9,0.55,0.8556211285227749,0.980196376542608,0.9029597227703116,0
FARM_12,FARM_12_C024,0.12126236956739438,0.4957885496110064,4,1,0.9,0.55,0.8356033449601148,0.9907956878341738,0.8945764352522572,0
FARM_12,FARM_12_C025,0.11380326367526129,0.4586898547266512,0,0,0.9,0.55,0.8895088953570729,0.9667697847408075,0.918868033322892,0
FARM_12,FARM_12_C026,0.12643904536087477,0.357037559555287,1,0,0.9,0.55,0.8962937948820621,0.9645189828144339,0.9222193662963634,0
FARM_12,FARM_12_C027,0.10810494531587364,0.4455342241500688,2,0,0.9,0.55,0.8756734814520166,0.9793497488373606,0.9150704630584473,0
FARM_12,FARM_12_C028,0.10086071050854814,0.3013678892647814,0,0,0.9,0.55,0.9206780537038728,0.9898894333320888,0.9469783779625949,0
FARM_12,FARM_12_C029,0.11156639743555549,0.4287997112192955,0,0,0.9,0.55,0.9097851654391683,0.9632396021911817,0.9300978514049334,0
FARM_12,FARM_12_C030,0.09685899311195058,0.2732106992394257,0,0,0.9,0.55,0.8927590866982315,0.932046563544529,0.9076883278998246,0
FARM_12,FARM_12_C031,0.07753453587642657,0.3123183812531038,2,0,0.9,0.55,0.9183656643699605,0.9995770037194612,0.9492259733227708,0
FARM_12,FARM_12_C032,0.09262284572514809,0.3342619368086822,1,0,0.9,0.55,0.9374602750762135,0.9865209501351623,0.956103331598614,0
FARM_12,FARM_12_C033,0.08472903966316393,0.28395715283140033,0,0,0.9,0.55,0.8929084509071745,0.9980914882007095,0.9328780050787178,0
FARM_12,FARM_12_C034,0.0872034247211162,0.36202629244844153,1,0,0.9,0.55,0.8882140454927103,0.9868118264530029,0.9256812022576215,0
FARM_12,FARM_12_C035,0.08888284357883539,0.5262140468163153,1,1,0.9,0.55,0.8938908925416617,0.9868187403846722,0.9292034747220057,0
FARM_12,FARM_12_C036,0.08244919062335623,0.37942408131199956,2,0,0.9,0.55,0.8747278234596234,0.9766264642560907,0.913449306962281,0
FARM_12,FARM_12_C037,0.08154237043319655,0.29818725503409527,1,0,0.9,0.55,0.9350340902671104,0.9403527340807173,0.937055174916281,0
FARM_12,FARM_12_C038,0.08087916571407293,0.26401043214025205,0,0,0.9,0.55,0.947216354460098,0.9790691930969958,0.9593204331421192,0
FARM_12,FARM_12_C039,0.10118179632812682,0.5138641525656945,1,0,0.9,0.55,0.8582586568990415,0.9781147522537849,0.903803973133844,0
FARM_12,FARM_12_C040,0.09832270580839576,0.5012500462280837,3,0,0.9,0.55,0.9353308490429171,0.977727927684304,0.9514417389266442,0
FARM_12,FARM_12_C041,0.09555622908660753,0.3830305344780689,1,0,0.9,0.55,0.8894890396604204,0.9747357648790793,0.9218827952435108,0
FARM_12,FARM_12_C042,0.09593807671765477,0.4176660061812172,0,0,0.9,0.55,0.9425512666373372,1.0,0.9643817853151491,0
FARM_12,FARM_12_C043,0.11553727480405228,0.3276157556474714,1,0,0.9,0.55,0.8766542228198927,0.999587962782588,0.923369044005717,0
FARM_12,FARM_12_C044,0.11705874862272429,0.415278471493477,2,0,0.9,0.55,0.8868104266822812,0.9930068938550959,0.9271650842079507,0
FARM_12,FARM_12_C045,0.12283545962985573,0.4396605342058623,3,0,0.9,0.55,0.9186304953095797,0.9692059293989203,0.9378491602635292,0
FARM_12,FARM_12_C046,0.12113207285047123,0.34260160365465947,6,0,0.9,0.55,0.9050945019280728,0.9853274015658982,0.9355830037904465,0
FARM_12,FARM_12_C047,0.1229312467527433,0.3761384666234199,4,0,0.9,0.55,0.9114731816499339,0.9893660418215302,0.9410724685151405,0
FARM_12,FARM_12_C048,0.1182285560542999,0.5174651645832904,4,0,0.9,0.55,0.8988641940066123,0.9954100659868775,0.9355516253591132,0
FARM_12,FARM_12_C049,0.11790656616306411,0.40764603020298157,2,0,0.9,0.55,0.924137379320146,0.9662090281924166,0.9401246058916087,0
FARM_12,FARM_12_C050,0.10092063413580492,0.5732643609421132,1,1,0.9,0.55,0.8136608617703613,0.9880402629730485,0.8799250342273823,0
FARM_12,FARM_12_C051,0.09990702810611851,0.3344256980509697,1,0,0.9,0.55,0.870237564256383,0.9371864443600411,0.8956781386957731,0
FARM_12,FARM_12_C052,0.08694078004923894,0.4022327017760201,1,1,0.9,0.55,0.8853564433231669,1.0,0.9289209948603635,0
FARM_12,FARM_12_C053,0.09912889048599922,0.58745649990565,2,0,0.9,0.55,0.9104272870296763,0.9920536330230894,0.9414452985071733,0
FARM_12,FARM_12_C054,0.08988912484848198,0.29009143547037636,0,0,0.9,0.55,0.93106800762214,1.0,0.9572621647257268,0
FARM_12,FARM_12_C055,0.08261546144571082,0.4757485495889799,0,1,0.9,0.55,0.8101230137572148,0.9447903913109527,0.8612966172276352,0
FARM_12,FARM_12_C056,0.08367072448548245,0.4091088935755445,1,0,0.9,0.55,0.8755312022714518,0.9898506327058767,0.9189725858365332,0
FARM_12,FARM_12_C057,0.0878074183229029,0.46510757977377337,1,0,0.9,0.55,0.9022826877068727,0.9893957262659362,0.9353856423593169,0
FARM_12,FARM_12_C058,0.08734008592829996,0.36995742378222163,0,0,0.9,0.55,0.9036030497445915,0.9630710921273553,0.9262009058500418,0
FARM_12,FARM_12_C059,0.07938069441968788,0.4366186015239011,0,0,0.9,0.55,0.958963399637119,1.0,0.9745573077750137,0
FARM_12,FARM_12_C060,0.0898006648708148,0.49854111523342476,2,0,0.9,0.55,0.9013629321555628,0.9532007582999179,0.9210613060904178,0
FARM_12,FARM_12_C061,0.0866574721384816,0.4349754876373163,3,0,0.9,0.55,0.9370276483943011,0.9565916083799291,0.9444619531888397,0
FARM_12,FARM_12_C062,0.10148709898202031,0.6273927934945105,3,1,0.9,0.55,0.8896247211275794,1.0,0.9315673270990992,0
FARM_12,FARM_12_C063,0.10511507429826969,0.3648652291419085,2,0,0.9,0.55,0.9757837079313938,0.9297696433737612,0.9582983633994934,0
FARM_12,FARM_12_C064,0.11022994267870959,0.3965545044212556,3,0,0.9,0.55,0.8772965722636868,0.9545043960689613,0.906635545309691,0
FARM_12,FARM_12_C065,0.1127239863909186,0.471954159582361,2,0,0.9,0.55,0.9004775725261002,0.9468125534948754,0.9180848652942348,0
FARM_12,FARM_12_C066,0.11046771265969312,0.3496840582934936,0,1,0.9,0.55,0.9499977589614791,0.9792537627864603,0.961115040414972,0
FARM_12,FARM_12_C067,0.12434464450252979,0.41346450441160143,1,0,0.9,0.55,0.8350900910375202,0.9576716331155276,0.881671077027163,0
FARM_12,FARM_12_C068,0.1178647207211516,0.39349052415719793,1,0,0.9,0.55,0.8515653214011034,0.9560971790407566,0.8912874273041717,0
FARM_12,FARM_12_C069,0.10634693490623826,0.35242292213295945,1,0,0.9,0.55,0.8989153601120298,0.9535042049801221,0.9196591211619048,0
FARM_12,FARM_12_C070,0.1108121385643142,0.4003941825207147,1,0,0.9,0.55,0.9328635723802168,1.0,0.9583754148757344,0
FARM_12,FARM_12_C071,0.1043264880875339,0.3777410825122392,1,0,0.9,0.55,0.8588797821794336,0.9934774118528702,0.9100268814553395,0
FARM_12,FARM_12_C072,0.09368353880768124,0.3439904427518148,0,0,0.9,0.55,0.903140784307785,0.9849489452969088,0.9342278854836521,0
FARM_12,FARM_12_C073,0.09654956399850834,0.3697702267737412,0,0,0.9,0.55,0.9798830250782161,0.9543356544255396,0.970175024230199,0
FARM_12,FARM_12_C074,0.10545869540528335,0.4161809225405044,3,1,0.9,0.55,0.8558977425556427,0.9801846343749601,0.9031267614469833,0
FARM_12,FARM_12_C075,0.08820053401907972,0.35442183921841197,0,1,0.9,0.55,0.9618072736528243,0.9701058245045804,0.9649607229764916,0
FARM_12,FARM_12_C076,0.09247318895995978,0.3207907655700033,0,0,0.9,0.55,0.9339392797721292,1.0,0.9590423534587201,0
FARM_12,FARM_12_C077,0.09118746917758844,0.3849407578007126,1,0,0.9,0.55,0.98,0.9818102505280886,0.9806878952006737,0
FARM_12,FARM_12_C078,0.07846611377628472,0.32401627295510704,0,0,0.9,0.55,0.8856868414354493,1.0,0.9291258416899786,0
FARM_12,FARM_12_C079,0.083028837075644,0.3441672761178791,0,1,0.9,0.55,0.8591211659514797,0.9932337702865912,0.910083955598822,0
FARM_12,FARM_12_C080,0.08809207935297438,0.35235749551024653,1,0,0.9,0.55,0.8962858156301196,0.9950439454478774,0.9338139049608676,0
